source,target,PCC,Rescaled_PCC
AC010323.1,NDUFA7,0.65004206,0.027022718
CLEC4M,MRAP,0.5063963,2.0935106e-06
CLEC4M,SULT2A1,0.5410038,0.00055152224
PRR36,TTTY14,0.54191154,0.00058896694
PRR36,IDS,0.501346,1.9508214e-08
PRR36,DCX,0.6542571,0.029364705
PRR36,BEX5,0.5226782,9.330728e-05
PRR36,TCEAL2,0.59099853,0.006028276
PRR36,PCSK1N,0.63558596,0.019940414
PRR36,LINC00632,0.5298873,0.00021357521
PRR36,MIAT,0.507571,3.4717355e-06
PRR36,SEPT5,0.51149374,1.2147149e-05
PRR36,NNAT,0.64002806,0.021965202
PRR36,TTC9B,0.5926898,0.0063706827
TUBB4A,DCX,0.576605,0.003596348
TUBB4A,BEX5,0.5368516,0.0004003672
TUBB4A,TCEAL2,0.51264626,1.6179909e-05
TUBB4A,PCSK1N,0.6439589,0.023867438
TUBB4A,SLC12A5,0.5087816,5.417672e-06
TUBB4A,NNAT,0.5297321,0.00021026506
TUBB4A,CALM3,0.5086687,5.2114074e-06
TUBB4A,TTC9B,0.59048676,0.00592714
TUBB4A,PRR36,0.50430804,6.3963273e-07
CAPS,RSPH1,0.5145438,2.461054e-05
CAPS,CLIC6,0.54207605,0.0005959295
UBL5,NDUFA1,0.5592442,0.0016635193
UBL5,BEX3,0.61352617,0.011705175
UBL5,NDUFB11,0.5658172,0.0022809077
UBL5,ATP5F1E,0.5205139,6.9061214e-05
UBL5,ROMO1,0.5198653,6.271533e-05
UBL5,SNRPD2,0.5530423,0.0011938694
UBL5,RPL36A,0.50007325,3.1447488e-12
UBL5,AC010422.8,0.5118528,1.3321494e-05
NDUFA11,GNAS,0.52519786,0.0001279915
NDUFA11,ATP5F1E,0.5001526,2.842171e-11
NDUFA11,SNRPD2,0.5105079,9.28187e-06
NDUFA11,RPL28,0.517717,4.4489836e-05
NDUFA11,RPL36A,0.5206205,7.0143775e-05
AC005551.1,AC007274.2,0.66803545,0.037957072
AC005551.1,DYRK1B,0.7002032,0.06419525
CELF5,TTTY14,0.6077527,0.01000862
CELF5,PDZD4,0.562487,0.0019519071
CELF5,IDS,0.6231245,0.01493218
CELF5,CDR1,0.51080537,1.0092732e-05
CELF5,RAB33A,0.54565793,0.0007614453
CELF5,DCX,0.785996,0.18714143
CELF5,BEX5,0.6516225,0.027885647
CELF5,TCEAL2,0.6551461,0.029875334
CELF5,PCSK1N,0.76209915,0.14404123
CELF5,LINC00632,0.6100858,0.010672932
CELF5,MIAT,0.5891291,0.005664328
CELF5,SEPT5,0.592865,0.006406872
CELF5,KCNQ2,0.5089963,5.8248256e-06
CELF5,STMN3,0.53504795,0.00034441162
CELF5,SLC12A5,0.59347665,0.006534306
CELF5,VSTM2L,0.58298856,0.0045724045
CELF5,NNAT,0.76274604,0.14511038
CELF5,SYT5,0.56930894,0.0026635306
CELF5,NOVA2,0.5654409,0.0022420103
CELF5,CALM3,0.5289837,0.00019478342
CELF5,DLL3,0.52356035,0.00010462487
CELF5,TTC9B,0.70343816,0.0673577
CELF5,CLIP3,0.50256515,1.3502867e-07
CELF5,AC003112.1,0.524269,0.000114352275
CELF5,CDKN2D,0.5371101,0.0004088519
CELF5,PRR36,0.62907714,0.017204339
CELF5,TUBB4A,0.56896317,0.002623866
RPS16,RPS4Y1,0.7114885,0.0756746
RPS16,MT-ND1,0.5483231,0.0009027224
RPS16,RTL8C,0.5594687,0.0016824999
RPS16,FHL1,0.53608435,0.00037587792
RPS16,MT-CO2,0.54009515,0.0005156624
RPS16,MT-CO1,0.5436306,0.0006644519
RPS16,ITM2A,0.50469476,8.27809e-07
RPS16,RBM3,0.5773297,0.0036993795
RPS16,PSMA7,0.51371735,2.0649093e-05
RPS16,GNAS,0.68855226,0.05362721
RPS16,ZFAS1,0.68079203,0.0472746
RPS16,LGALS1,0.606725,0.009724968
RPS16,ATP5F1E,0.66864246,0.03836991
RPS16,TNNC2,0.5789113,0.003931042
RPS16,SELENOW,0.6119173,0.01121455
RPS16,SNRPD2,0.66849256,0.03826768
RPS16,COX7A1,0.59548604,0.0069648167
RPS16,RPL28,0.8568306,0.36347643
RPS16,RPL36A,0.8329744,0.2953401
RPS16,NDUFA11,0.5125249,1.5718571e-05
APC2,TTTY14,0.56737584,0.0024468228
APC2,PDZD4,0.5372895,0.00041481043
APC2,IDS,0.5770115,0.0036539044
APC2,DCX,0.7329871,0.10117789
APC2,BEX5,0.5843455,0.0048003844
APC2,TCEAL2,0.5846021,0.0048443293
APC2,PCSK1N,0.6975556,0.06168194
APC2,LINC00632,0.5854743,0.0049957056
APC2,MIAT,0.6374688,0.020782728
APC2,SEPT5,0.5346438,0.00033263478
APC2,STMN3,0.5158794,3.203256e-05
APC2,SLC12A5,0.51150435,1.2180819e-05
APC2,VSTM2L,0.636988,0.020565413
APC2,NNAT,0.7267311,0.09324454
APC2,SYT5,0.53309375,0.00028995323
APC2,NOVA2,0.5507451,0.0010453773
APC2,TTC9B,0.6234728,0.015059272
APC2,PRR36,0.59452486,0.0067565986
APC2,CELF5,0.6780134,0.045128193
GPX4,BEX3,0.54417753,0.0006897542
GPX4,SNRPD2,0.5039447,4.910552e-07
GPX4,UBL5,0.5281823,0.00017906906
AC107892.1,GRPEL2P2,0.52252334,9.1408925e-05
UQCR11,NDUFA1,0.58231604,0.004462142
UQCR11,BEX3,0.5649775,0.002194722
UQCR11,NDUFB11,0.56800205,0.002515683
UQCR11,PSMA7,0.50093824,6.6073493e-09
UQCR11,GNAS,0.55756646,0.001526155
UQCR11,ATP5F1E,0.582246,0.004450762
UQCR11,ROMO1,0.5283724,0.00018271683
UQCR11,SNRPD2,0.58003443,0.0041012913
UQCR11,PDCD5,0.5024914,1.237166e-07
UQCR11,RPL28,0.54627156,0.00079256063
UQCR11,RPL36A,0.56464756,0.0021614556
UQCR11,AC010422.8,0.5147226,2.5529496e-05
UQCR11,UBL5,0.61278623,0.01147779
UQCR11,NDUFA11,0.5214726,7.920312e-05
UQCR11,RPS16,0.53726083,0.0004138544
UQCR11,GPX4,0.5125778,1.5918464e-05
AC015819.3,MTCO1P27,0.50594604,1.6817967e-06
CYB5A,APOC1,0.54605687,0.00078157947
CYB5A,APOE,0.5317203,0.00025532953
CYB5A,PRDX2,0.5276402,0.00016893305
AC105105.2,GRPEL2P2,0.8158,0.251957
